itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data
Luis Dabán,gudari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20Dab%C3%A1n%20y%20Ram%C3%ADrez%20de%20Arellano.jpg,1841-05-28T00:00:00Z
Luis Dabán,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20Dab%C3%A1n%20y%20Ram%C3%ADrez%20de%20Arellano.jpg,1841-05-28T00:00:00Z
Gorka Laborda,futbolari,gizonezkoa,Iruñea,,1989-04-13T00:00:00Z
Luis Maria Astrain,futbolari,gizonezkoa,Iruñea,,1943-10-29T00:00:00Z
Dorotea Barnés,kimikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Dorotea%20Barn%C3%A9s%20Gonz%C3%A1lez%20-%20ca.%201929.jpg,1904-12-21T00:00:00Z
Santiago Echandi,poeta,gizonezkoa,Iruñea,,1953-05-12T00:00:00Z
Santiago Echandi,historialari,gizonezkoa,Iruñea,,1953-05-12T00:00:00Z
Alfonso Fanjul,futbolari,gizonezkoa,Iruñea,,1946-06-24T00:00:00Z
Amaia Osaba,piraguista,emakumezkoa,Iruñea,,1975-05-01T00:00:00Z
Fermín J. Urbiola,idazle,gizonezkoa,Iruñea,,1971-01-01T00:00:00Z
Fermín J. Urbiola,kazetari,gizonezkoa,Iruñea,,1971-01-01T00:00:00Z
Iosu Goñi,eskubaloi jokalari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Iosu%20Goni%20Leoz%2020161005.jpg,1990-01-04T00:00:00Z
José Ramón García Erviti,futbolari,gizonezkoa,Iruñea,,1948-02-23T00:00:00Z
Aitziber los Arcos,taekwondolari,emakumezkoa,Iruñea,,1977-04-22T00:00:00Z
Cesar Oroz,marrazkilari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9sar%20Oroz.jpg,1968-01-01T00:00:00Z
Fernando González Molina,telebista zuzendari,gizonezkoa,Iruñea,,1975-11-10T00:00:00Z
Fernando González Molina,zinema zuzendari,gizonezkoa,Iruñea,,1975-11-10T00:00:00Z
Julio García de la Peña Oller,margolari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20Julio%20Garcia%20de%20la%20Pe%C3%B1a%20Oller.jpg,1926-12-10T00:00:00Z
Beatriz Iraburu,idazle,emakumezkoa,Iruñea,,1951-01-01T00:00:00Z
Beatriz Iraburu,korrespontsal,emakumezkoa,Iruñea,,1951-01-01T00:00:00Z
Beatriz Iraburu,kazetari,emakumezkoa,Iruñea,,1951-01-01T00:00:00Z
Íñigo de Aranzadi y Cuevas Mons,kazetari,gizonezkoa,Iruñea,,1922-01-01T00:00:00Z
Jose Maria Lekunberri,futbolari,gizonezkoa,Iruñea,,1958-01-25T00:00:00Z
Julio Santamaría,futbolari,gizonezkoa,Iruñea,,1944-11-22T00:00:00Z
Iban Pérez,futbolari,gizonezkoa,Iruñea,,1974-10-19T00:00:00Z
Fermín Gordejuela,futbolari,gizonezkoa,Iruñea,,1933-08-26T00:00:00Z
Mikel Belasko,hizkuntzalari,gizonezkoa,Iruñea,,1967-01-01T00:00:00Z
Juan Lizarazu,epaile,gizonezkoa,Iruñea,,1594-01-01T00:00:00Z
Juan Lizarazu,funtzionario,gizonezkoa,Iruñea,,1594-01-01T00:00:00Z
Iñigo Etayo,aktore,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%8D%C3%B1igo%20Etayo.jpg,1991-09-16T00:00:00Z
Iñigo Etayo,abeslari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%8D%C3%B1igo%20Etayo.jpg,1991-09-16T00:00:00Z
Mikel Merino,futbolari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Miker%20Merino%202018%20%28cropped%29.jpg,1996-06-22T00:00:00Z
Cristina Pardo,telebista aurkezle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Cristina%20Pardo%20Virto.png,1977-07-05T00:00:00Z
Cristina Pardo,kazetari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Cristina%20Pardo%20Virto.png,1977-07-05T00:00:00Z
David García Zubiria,futbolari,gizonezkoa,Iruñea,,1994-02-14T00:00:00Z
Alejandro Berenguer,futbolari,gizonezkoa,Iruñea,,1995-07-04T00:00:00Z
Javier Eraso,futbolari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/JavierEraso.png,1990-03-22T00:00:00Z
Imanol Elías Ayllón,futbolari,gizonezkoa,Iruñea,,1990-08-17T00:00:00Z
Mikel Santamaria,futbolari,gizonezkoa,Iruñea,,1987-07-20T00:00:00Z
Miguel Olabide,futbolari,gizonezkoa,Iruñea,,1996-03-05T00:00:00Z
Tomas Trigo,futbolari,gizonezkoa,Iruñea,,1989-06-08T00:00:00Z
Miguel Archanco,abokatu,gizonezkoa,Iruñea,,1949-03-15T00:00:00Z
Miguel Archanco,dirigente deportivo,gizonezkoa,Iruñea,,1949-03-15T00:00:00Z
Eva Blanco Azcona,enpresaburu,emakumezkoa,Iruñea,,1968-10-29T00:00:00Z
María Hernández,golf-jokalari,emakumezkoa,Iruñea,,1986-03-24T00:00:00Z
Maite Beaumont,abeslari,emakumezkoa,Iruñea,,1974-01-01T00:00:00Z
Maite Beaumont,performer,emakumezkoa,Iruñea,,1974-01-01T00:00:00Z
Maite Beaumont,opera abeslari,emakumezkoa,Iruñea,,1974-01-01T00:00:00Z
Amaia Cía Abascal,idazle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Amaia%20Cia%20Abascal.jpg,1970-04-08T00:00:00Z
Amaia Cía Abascal,albaitari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Amaia%20Cia%20Abascal.jpg,1970-04-08T00:00:00Z
Amaia Cía Abascal,haur literatura idazle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Amaia%20Cia%20Abascal.jpg,1970-04-08T00:00:00Z
Maria Asurmendi,saskibaloi jokalari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa%20Asurmendi.jpg,1986-04-04T00:00:00Z
Txaro Begué,idazle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Txaro%20Begu%C3%A9.png,1954-08-03T00:00:00Z
Maite Pérez Larunbe,idazle,emakumezkoa,Iruñea,,1962-04-11T00:00:00Z
Camino Garrigó,aktore,emakumezkoa,Iruñea,,1884-03-18T00:00:00Z
León de Garro y Javier,politikari,gizonezkoa,Iruñea,,1500-01-01T00:00:00Z
Rafael Bartolozzi,margolari,gizonezkoa,Iruñea,,1943-03-15T00:00:00Z
Yoel Sola,futbolari,gizonezkoa,Iruñea,,1992-04-10T00:00:00Z
Carlos Irijalba,argazkilari,gizonezkoa,Iruñea,,1979-01-01T00:00:00Z
Iker Piedrafita,abeslari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Iker%20Piedrafita.jpg,1981-11-17T00:00:00Z
Iker Piedrafita,disko-ekoizle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Iker%20Piedrafita.jpg,1981-11-17T00:00:00Z
Iker Piedrafita,gitarra-jotzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Iker%20Piedrafita.jpg,1981-11-17T00:00:00Z
Margarita Leoz,idazle,emakumezkoa,Iruñea,,1980-01-01T00:00:00Z
Margarita Leoz,poeta,emakumezkoa,Iruñea,,1980-01-01T00:00:00Z
Margarita Leoz,literatura-kritikari,emakumezkoa,Iruñea,,1980-01-01T00:00:00Z
José María Laredo Laredo,futbolari,gizonezkoa,Iruñea,,1947-12-28T00:00:00Z
Justo Egozkue,geologo,gizonezkoa,Iruñea,,1833-03-28T00:00:00Z
Justo Egozkue,meatze-ingeniari,gizonezkoa,Iruñea,,1833-03-28T00:00:00Z
Carles Asensio Narcue,politikari,gizonezkoa,Iruñea,,1937-01-01T00:00:00Z
Ciriaco Giménez Hugalde,musikagile,gizonezkoa,Iruñea,,1828-01-01T00:00:00Z
Ciriaco Giménez Hugalde,organista,gizonezkoa,Iruñea,,1828-01-01T00:00:00Z
Martín Rodríguez Seminario,musikagile,gizonezkoa,Iruñea,,1871-08-02T00:00:00Z
Martín Rodríguez Seminario,organista,gizonezkoa,Iruñea,,1871-08-02T00:00:00Z
Antonio Garate,gidoilari,gizonezkoa,Iruñea,,1965-01-01T00:00:00Z
Antonio Garate,kazetari,gizonezkoa,Iruñea,,1965-01-01T00:00:00Z
Antonio Garate,zinema zuzendari,gizonezkoa,Iruñea,,1965-01-01T00:00:00Z
Matilde Huitzi,abokatu,emakumezkoa,Iruñea,,1890-08-03T00:00:00Z
Matilde Huitzi,sufragette,emakumezkoa,Iruñea,,1890-08-03T00:00:00Z
Matilde Huitzi,pedagogo,emakumezkoa,Iruñea,,1890-08-03T00:00:00Z
Matilde Huitzi,maisu/maistra,emakumezkoa,Iruñea,,1890-08-03T00:00:00Z
Juan Luis Irigarai,arkitekto,gizonezkoa,Iruñea,,1956-06-27T00:00:00Z
Juan Luis Irigarai,dirigente deportivo,gizonezkoa,Iruñea,,1956-06-27T00:00:00Z
Julia Guerra Lacunza,idazle,emakumezkoa,Iruñea,,1953-02-12T00:00:00Z
Julia Guerra Lacunza,poeta,emakumezkoa,Iruñea,,1953-02-12T00:00:00Z
Juan Landa (margolaria),margolari,gizonezkoa,Iruñea,,1550-01-01T00:00:00Z
Begoña Pro,idazle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Bego%C3%B1a%20Pro.jpg,1971-07-16T00:00:00Z
Begoña Pro,kazetari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Bego%C3%B1a%20Pro.jpg,1971-07-16T00:00:00Z
Socorro Latasa,idazle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Socorro%20Latasa.JPG,1956-12-20T00:00:00Z
Socorro Latasa,poeta,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Socorro%20Latasa.JPG,1956-12-20T00:00:00Z
Uxue Juárez,katedradun,emakumezkoa,Iruñea,,1981-09-27T00:00:00Z
Uxue Juárez,eleberrigile,emakumezkoa,Iruñea,,1981-09-27T00:00:00Z
José Ramón Villar,,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Ramon%20Villar%20Torun.jpg,1958-06-07T00:00:00Z
Regina Salcedo,idazle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Regina%20Salcedo.jpg,1972-09-05T00:00:00Z
Regina Salcedo,poeta,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Regina%20Salcedo.jpg,1972-09-05T00:00:00Z
Regina Salcedo,ilustratzaile,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Regina%20Salcedo.jpg,1972-09-05T00:00:00Z
Regina Salcedo,eleberrigile,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Regina%20Salcedo.jpg,1972-09-05T00:00:00Z
Víctor Iriarte,antzerkigile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Iriarte.jpg,1965-05-02T00:00:00Z
Víctor Iriarte,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Iriarte.jpg,1965-05-02T00:00:00Z
Víctor Iriarte,gestor cultural,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Iriarte.jpg,1965-05-02T00:00:00Z
Víctor Iriarte,antzerki-kritikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Iriarte.jpg,1965-05-02T00:00:00Z
Alicia Otaegi,barrualdeen dekoratzaile,emakumezkoa,Iruñea,,1963-01-01T00:00:00Z
Alicia Otaegi,artista plastiko,emakumezkoa,Iruñea,,1963-01-01T00:00:00Z
Pedro Ruiz de Arana,aktore,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/1918-12-29%2C%20La%20Novela%20Teatral%2C%20Pedro%20Ruiz%20de%20Arana%2C%20Tovar.jpg,1856-01-01T00:00:00Z
Luis Fernando Medrano y Blasco,abokatu,gizonezkoa,Iruñea,,1938-01-01T00:00:00Z
Luis Fernando Medrano y Blasco,politikari,gizonezkoa,Iruñea,,1938-01-01T00:00:00Z
Francisco San Martín Sala,politikari,gizonezkoa,Iruñea,,1941-01-23T00:00:00Z
Francisco San Martín Sala,mahastizaina,gizonezkoa,Iruñea,,1941-01-23T00:00:00Z
Amaia Romero,abeslari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Amaia%20Romero%202019.jpg,1999-01-03T00:00:00Z
Francisco Javier Ederra,futbolari,gizonezkoa,Iruñea,,1945-12-07T00:00:00Z
Isidro Esquisabel,futbolari,gizonezkoa,Iruñea,,1935-05-15T00:00:00Z
Amaia Madinabeitia,telebista aurkezle,emakumezkoa,Iruñea,,1970-01-01T00:00:00Z
Oihane Garzaron,telebista aurkezle,emakumezkoa,Iruñea,,1982-01-01T00:00:00Z
Oihane Garzaron,kazetari,emakumezkoa,Iruñea,,1982-01-01T00:00:00Z
Salustiano Asenjo,irakasle,gizonezkoa,Iruñea,,1834-01-01T00:00:00Z
Salustiano Asenjo,margolari,gizonezkoa,Iruñea,,1834-01-01T00:00:00Z
Salustiano Asenjo,dibujante de prensa,gizonezkoa,Iruñea,,1834-01-01T00:00:00Z
Salustiano Asenjo,karikaturagile,gizonezkoa,Iruñea,,1834-01-01T00:00:00Z
Álvaro Chaves Mendoza,,gizonezkoa,Iruñea,,1930-08-07T00:00:00Z
Fefa Álvarez,aktibista,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fefa%20%C3%81lvarez.jpg,1956-01-01T00:00:00Z
Rafael Díaz-Aguado,abokatu,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20D%C3%ADaz%20Aguado%20y%20Salaberry.jpg,1870-01-01T00:00:00Z
Rafael Díaz-Aguado,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20D%C3%ADaz%20Aguado%20y%20Salaberry.jpg,1870-01-01T00:00:00Z
Rafael Díaz-Aguado,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20D%C3%ADaz%20Aguado%20y%20Salaberry.jpg,1870-01-01T00:00:00Z
María Cruz Mina Apat,idazle,emakumezkoa,Iruñea,,1939-01-01T00:00:00Z
María Cruz Mina Apat,historialari,emakumezkoa,Iruñea,,1939-01-01T00:00:00Z
María Cruz Mina Apat,unibertsitateko irakasle,emakumezkoa,Iruñea,,1939-01-01T00:00:00Z
Álex Pina,gidoilari,gizonezkoa,Iruñea,,1967-06-23T00:00:00Z
Álex Pina,zinema zuzendari,gizonezkoa,Iruñea,,1967-06-23T00:00:00Z
Álex Pina,zinema ekoizle,gizonezkoa,Iruñea,,1967-06-23T00:00:00Z
Jesús Larralde,farmakologo,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Jlarralde2010.jpg,1920-11-29T00:00:00Z
Jesús Larralde,catedrático de universidad,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Jlarralde2010.jpg,1920-11-29T00:00:00Z
Rafael Iturri,gitarra-jotzaile,gizonezkoa,Iruñea,,1939-01-01T00:00:00Z
Carmen Gaiarre,pedagogo,emakumezkoa,Iruñea,,1900-08-14T00:00:00Z
SC Natzab,aktibista,emakume transgenero,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/SC%20Natzab.jpg,1964-01-01T00:00:00Z
Josean Garrués Irurzun,idazle,gizonezkoa,Iruñea,,1962-01-01T00:00:00Z
Josean Garrués Irurzun,historialari,gizonezkoa,Iruñea,,1962-01-01T00:00:00Z
Josean Garrués Irurzun,unibertsitateko irakasle,gizonezkoa,Iruñea,,1962-01-01T00:00:00Z
Eneko Compains,politikari,gizonezkoa,Iruñea,,1981-01-01T00:00:00Z
Eneko Compains,unibertsitateko irakasle,gizonezkoa,Iruñea,,1981-01-01T00:00:00Z
Fernando Jauregi,astrofisikari,gizonezkoa,Iruñea,,1964-01-01T00:00:00Z
Blanca Fernández Viguera,unibertsitateko irakasle,emakumezkoa,Iruñea,,1951-03-23T00:00:00Z
Blanca Fernández Viguera,ikertzaile,emakumezkoa,Iruñea,,1951-03-23T00:00:00Z
Blanca Fernández Viguera,soziologo,emakumezkoa,Iruñea,,1951-03-23T00:00:00Z
Amaia Kowasch,,emakumezkoa,Iruñea,,1990-01-01T00:00:00Z
Antonio Rueda Sánchez-Malo,politikari,gizonezkoa,Iruñea,,1911-05-07T00:00:00Z
Antonio Rueda Sánchez-Malo,fiskal,gizonezkoa,Iruñea,,1911-05-07T00:00:00Z
Álvaro Baraibar Etxeberria,politikari,gizonezkoa,Iruñea,,1970-01-01T00:00:00Z
Álvaro Baraibar Etxeberria,historialari,gizonezkoa,Iruñea,,1970-01-01T00:00:00Z
Álvaro Baraibar Etxeberria,unibertsitateko irakasle,gizonezkoa,Iruñea,,1970-01-01T00:00:00Z
Álvaro Baraibar Etxeberria,ikertzaile,gizonezkoa,Iruñea,,1970-01-01T00:00:00Z
Javier Ariz,apaiz katoliko,gizonezkoa,Iruñea,,1910-07-09T00:00:00Z
Carlos Sandúa,locutor,gizonezkoa,Iruñea,,1972-11-06T00:00:00Z
Lope Ruiz de Esparza,,gizonezkoa,Iruñea,,1569-01-01T00:00:00Z
Alfredo Sanzol,antzerkigile,gizonezkoa,Iruñea,,1972-01-01T00:00:00Z
Alfredo Sanzol,antzerki zuzendari,gizonezkoa,Iruñea,,1972-01-01T00:00:00Z
Maria Gembero-Ustarrotz,musikologo,emakumezkoa,Iruñea,,1959-02-18T00:00:00Z
Maria Gembero-Ustarrotz,musika-historialari,emakumezkoa,Iruñea,,1959-02-18T00:00:00Z
Esti Martinez Diaz de Cerio,idazle,emakumezkoa,Iruñea,,1991-01-01T00:00:00Z
Javier Garisoain,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/F.%20Javier%20Garisoain%20Otero%2C%20Secretario%20General%20de%20la%20Comuni%C3%B3n%20Tradicionalista%20Carlista.jpg,1969-11-09T00:00:00Z
Javier Garisoain,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/F.%20Javier%20Garisoain%20Otero%2C%20Secretario%20General%20de%20la%20Comuni%C3%B3n%20Tradicionalista%20Carlista.jpg,1969-11-09T00:00:00Z
Javier Garisoain,liburu-saltzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/F.%20Javier%20Garisoain%20Otero%2C%20Secretario%20General%20de%20la%20Comuni%C3%B3n%20Tradicionalista%20Carlista.jpg,1969-11-09T00:00:00Z
Javier Garisoain,argitaratzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/F.%20Javier%20Garisoain%20Otero%2C%20Secretario%20General%20de%20la%20Comuni%C3%B3n%20Tradicionalista%20Carlista.jpg,1969-11-09T00:00:00Z
Nicolás Quijera,atleta,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Nicol%C3%A1s%20Quijera%20en%20los%20Juegos%20del%20Mediterr%C3%A1neo%202018.jpg,1996-06-24T00:00:00Z
Felipe Joaquín Oláiz y Zabalza,apaiz katoliko,gizonezkoa,Iruñea,,1872-06-06T00:00:00Z
Joaquín Villanueva Díaz de Espada,enpresaburu,gizonezkoa,Iruñea,,1955-01-01T00:00:00Z
Hipólito Ramírez Larraz,organista,gizonezkoa,Iruñea,,1836-01-01T00:00:00Z
Maitane Melero,atleta,emakumezkoa,Iruñea,,1983-02-20T00:00:00Z
Manuel Erice,korrespontsal,gizonezkoa,Iruñea,,1965-12-18T00:00:00Z
Manuel Erice,kazetari,gizonezkoa,Iruñea,,1965-12-18T00:00:00Z
Pedro Roncal,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Pedroroncal.jpg,1962-09-23T00:00:00Z
Sergio Moreno,futbolari,gizonezkoa,Iruñea,,1999-01-01T00:00:00Z
Gabriel Espartza,apaiz katoliko,gizonezkoa,Iruñea,,1606-06-24T00:00:00Z
Rolan Garcés,musikari,gizonezkoa,Iruñea,,1973-01-01T00:00:00Z
Endika Irigoien,futbolari,gizonezkoa,Iruñea,,1997-01-25T00:00:00Z
Mario Burgui Burgui,idazle,gizonezkoa,Iruñea,,1978-06-25T00:00:00Z
Mario Burgui Burgui,biologo,gizonezkoa,Iruñea,,1978-06-25T00:00:00Z
Mario Burgui Burgui,unibertsitateko irakasle,gizonezkoa,Iruñea,,1978-06-25T00:00:00Z
Mario Burgui Burgui,filosofo,gizonezkoa,Iruñea,,1978-06-25T00:00:00Z
Gaizka Aranguren,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/GaizkaAranguren%20DaniBlanco2016.jpg,1967-01-01T00:00:00Z
Daniel Nagore Nagore,politikari,gizonezkoa,Iruñea,,1887-04-10T00:00:00Z
Daniel Nagore Nagore,agronomia-ingeniari,gizonezkoa,Iruñea,,1887-04-10T00:00:00Z
Luis Migel Zulategi,idazle,gizonezkoa,Iruñea,,1898-07-05T00:00:00Z
Luis Migel Zulategi,musikagile,gizonezkoa,Iruñea,,1898-07-05T00:00:00Z
Luis Migel Zulategi,folklorista,gizonezkoa,Iruñea,,1898-07-05T00:00:00Z
José Francisco de Rada Burguete,inprimatzaile,gizonezkoa,Iruñea,,1746-01-01T00:00:00Z
Josefa Burguete,inprimatzaile,emakumezkoa,Iruñea,,1722-01-01T00:00:00Z
María Francisca de Neira,,emakumezkoa,Iruñea,,1701-01-01T00:00:00Z
Leire Villanueva,musikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Berri%20Txarrak%20Lagunartean%20-%20Kobetamendi%20-%202019-07-14%20-%20164.jpg,1991-01-01T00:00:00Z
Mikel Buil,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Mikel%20Buil%2C%20candidato%20de%20Podemos%20al%20Gobierno%20de%20Navarra%20%28cropped-large%29.jpg,1979-11-05T00:00:00Z
Rafael Díaz Dorronsoro,unibertsitateko irakasle,gizonezkoa,Iruñea,,1969-01-17T00:00:00Z
Iranzu Galdeano,unibertsitateko irakasle,emakumezkoa,Iruñea,,1974-10-23T00:00:00Z
Camino Urdiain Martínez,artxibozain,emakumezkoa,Iruñea,,1950-04-03T00:00:00Z
Camino Urdiain Martínez,dokumentalista,emakumezkoa,Iruñea,,1950-04-03T00:00:00Z
Antonio Magdaleno Alegría,,gizonezkoa,Iruñea,,1976-01-01T00:00:00Z
Javier Iarnotz,arkitekto,gizonezkoa,Iruñea,,1886-01-01T00:00:00Z
Oihan Sancet,futbolari,gizonezkoa,Iruñea,,2000-04-25T00:00:00Z
Santos Cerdán León,politikari,,Iruñea,,1969-05-04T00:00:00Z
Uxue Barkos,politikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A1nchez%20recibe%20a%20la%20presidenta%20de%20Navarra%203%20%28cropped%29.jpg,1964-07-05T00:00:00Z
Uxue Barkos,kazetari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A1nchez%20recibe%20a%20la%20presidenta%20de%20Navarra%203%20%28cropped%29.jpg,1964-07-05T00:00:00Z
Arturo Kanpion,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/ArturoCampi%C3%B3n.jpg,1854-05-07T00:00:00Z
Arturo Kanpion,abokatu,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/ArturoCampi%C3%B3n.jpg,1854-05-07T00:00:00Z
Arturo Kanpion,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/ArturoCampi%C3%B3n.jpg,1854-05-07T00:00:00Z
Arturo Kanpion,hizkuntzalari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/ArturoCampi%C3%B3n.jpg,1854-05-07T00:00:00Z
Sagrario Aleman,politikari,emakumezkoa,Imotz,http://commons.wikimedia.org/wiki/Special:FilePath/Sagrario%20Aleman%20%28Josu%20Santesteban%2C%202011%29.jpg,1952-03-05T00:00:00Z
Sagrario Aleman,katedradun,emakumezkoa,Imotz,http://commons.wikimedia.org/wiki/Special:FilePath/Sagrario%20Aleman%20%28Josu%20Santesteban%2C%202011%29.jpg,1952-03-05T00:00:00Z
Miguel Gortari,ingeniari,gizonezkoa,Iruñea,,1887-01-01T00:00:00Z
Miguel Gortari,politikari,gizonezkoa,Iruñea,,1887-01-01T00:00:00Z
Miguel Gortari,diplomazialari,gizonezkoa,Iruñea,,1887-01-01T00:00:00Z
Gregorio Monreal,idazle,gizonezkoa,Etaiu,http://commons.wikimedia.org/wiki/Special:FilePath/Entrega%20del%20Premio%20Euskadi%20de%20Investigaci%C3%B3n%202013%20al%20historiador%20y%20jurista%20Gregorio%20Monreal%2004%20%28cropped%29.jpg,1942-03-11T00:00:00Z
Gregorio Monreal,politikari,gizonezkoa,Etaiu,http://commons.wikimedia.org/wiki/Special:FilePath/Entrega%20del%20Premio%20Euskadi%20de%20Investigaci%C3%B3n%202013%20al%20historiador%20y%20jurista%20Gregorio%20Monreal%2004%20%28cropped%29.jpg,1942-03-11T00:00:00Z
Gregorio Monreal,legelari,gizonezkoa,Etaiu,http://commons.wikimedia.org/wiki/Special:FilePath/Entrega%20del%20Premio%20Euskadi%20de%20Investigaci%C3%B3n%202013%20al%20historiador%20y%20jurista%20Gregorio%20Monreal%2004%20%28cropped%29.jpg,1942-03-11T00:00:00Z
Gregorio Monreal,unibertsitateko irakasle,gizonezkoa,Etaiu,http://commons.wikimedia.org/wiki/Special:FilePath/Entrega%20del%20Premio%20Euskadi%20de%20Investigaci%C3%B3n%202013%20al%20historiador%20y%20jurista%20Gregorio%20Monreal%2004%20%28cropped%29.jpg,1942-03-11T00:00:00Z
Pello Lizarralde,idazle,gizonezkoa,Zumarraga,http://commons.wikimedia.org/wiki/Special:FilePath/Pello%20lizarralde.jpg,1956-11-03T00:00:00Z
Pello Lizarralde,itzultzaile,gizonezkoa,Zumarraga,http://commons.wikimedia.org/wiki/Special:FilePath/Pello%20lizarralde.jpg,1956-11-03T00:00:00Z
Joseba Asiron,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Joseba%20Asir%C3%B3n%202015.jpg,1962-04-14T00:00:00Z
Bernardo de Huarte,inprimatzaile,gizonezkoa,Uharte Arakil,,1700-01-01T00:00:00Z
Natxo Zenborain,artista,emakumezkoa,Iruñea,,1960-01-19T00:00:00Z
Oier Lakuntza,kimikari,gizonezkoa,Iruñea,,1985-12-29T00:00:00Z
Oier Lakuntza,bertsolari,gizonezkoa,Iruñea,,1985-12-29T00:00:00Z
Paula Kasares,politikari,emakumezkoa,Iruñea,,1969-04-15T00:00:00Z
Paula Kasares,filologo,emakumezkoa,Iruñea,,1969-04-15T00:00:00Z
