itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data
Manu Ortega,dibujante de historieta,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Manu%20Ortega%2C%20ilustrador%20e%20historietista%20%28autorretrato%29.jpg,1971-04-30T00:00:00Z
Alvaro Ortega,soziologo,gizonezkoa,Bilbo,,1975-11-07T00:00:00Z
Alvaro Ortega,gestor cultural,gizonezkoa,Bilbo,,1975-11-07T00:00:00Z
Alvaro Ortega,antropologo,gizonezkoa,Bilbo,,1975-11-07T00:00:00Z
Iván Ortega Santos,hizkuntzalaritza,gizonezkoa,Bilbo,,1977-04-04T00:00:00Z
Iván Ortega Santos,filologo,gizonezkoa,Bilbo,,1977-04-04T00:00:00Z
Iván Ortega Santos,soziolinguista,gizonezkoa,Bilbo,,1977-04-04T00:00:00Z
Ángel María Rousse,futbolari,gizonezkoa,Bilbo,,1902-10-02T00:00:00Z
José María Laka,futbolari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Mar%C3%ADa%20Laca.jpg,1898-11-11T00:00:00Z
Regina Raull,margolari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Regina%20Raull.jpg,1931-02-12T00:00:00Z
Regina Raull,Mexikar muralismo,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Regina%20Raull.jpg,1931-02-12T00:00:00Z
Maria Rita Barrenetxea,idazle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Marchioness%20of%20la%20Solana%2C%20Francisco%20de%20Goya.jpg,1757-05-19T00:00:00Z
Maria Rita Barrenetxea,antzerkigile,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Marchioness%20of%20la%20Solana%2C%20Francisco%20de%20Goya.jpg,1757-05-19T00:00:00Z
Maria Rita Barrenetxea,aristokrata,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Marchioness%20of%20la%20Solana%2C%20Francisco%20de%20Goya.jpg,1757-05-19T00:00:00Z
Maria Rita Barrenetxea,prosalari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Marchioness%20of%20la%20Solana%2C%20Francisco%20de%20Goya.jpg,1757-05-19T00:00:00Z
Nere Basabe,idazle,emakumezkoa,Bilbo,,1978-01-01T00:00:00Z
Nere Basabe,itzultzaile,emakumezkoa,Bilbo,,1978-01-01T00:00:00Z
Nerea Ahedo,politikari,emakumezkoa,Bilbo,,1966-03-31T00:00:00Z
Gabriel Ortiz López,,gizonezkoa,Bilbo,,
Livia López,presidente,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Livia%20L%C3%B3pez%20Guti%C3%A9rrez.png,1979-04-11T00:00:00Z
Livia López,telebista-ekoizle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Livia%20L%C3%B3pez%20Guti%C3%A9rrez.png,1979-04-11T00:00:00Z
Livia López,saskibaloi jokalari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Livia%20L%C3%B3pez%20Guti%C3%A9rrez.png,1979-04-11T00:00:00Z
Marian Izagirre,eleberrigile,emakumezkoa,Bilbo,,1951-01-01T00:00:00Z
Mabi Revuelta,artista,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Mabi%20Revuelta.jpg,1967-08-18T00:00:00Z
Melania Moscoso,antropologia,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Melania%20Moscoso%20.jpg,1974-01-01T00:00:00Z
Melania Moscoso,politika zientzia,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Melania%20Moscoso%20.jpg,1974-01-01T00:00:00Z
Melania Moscoso,pedagogo,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Melania%20Moscoso%20.jpg,1974-01-01T00:00:00Z
Melania Moscoso,antropologo,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Melania%20Moscoso%20.jpg,1974-01-01T00:00:00Z
Victor Luis Gaminde,politikari,gizonezkoa,Bilbo,,1801-01-01T00:00:00Z
Paulina Ramos,maisu/maistra,emakumezkoa,Bilbo,,1896-06-06T00:00:00Z
Mercedes Viguera,maisu/maistra,emakumezkoa,Bilbo,,1908-01-30T00:00:00Z
Rosario Olazabal,maisu/maistra,emakumezkoa,Bilbo,,1901-10-05T00:00:00Z
Juliana Mujika,maisu/maistra,emakumezkoa,Bilbo,,1905-03-17T00:00:00Z
Gonzalo Viana,margolari,gizonezkoa,Bilbo,,1950-01-01T00:00:00Z
Gonzalo Viana,eskultore,gizonezkoa,Bilbo,,1950-01-01T00:00:00Z
Gonzalo Viana,zeramikari,gizonezkoa,Bilbo,,1950-01-01T00:00:00Z
Gonzalo Viana,itsasturi,gizonezkoa,Bilbo,,1950-01-01T00:00:00Z
Jorge Bilbao,saskibaloi jokalari,gizonezkoa,Bilbo,,1995-06-27T00:00:00Z
Oier Aranzabal,musikagile,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Oier%20Aranzabal%20Lou%20topet%20zuzeu.jpeg,1988-01-01T00:00:00Z
Kepa Sarasola,informatikari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Kepa%20Sarasola%20batzar%20nagusia%202018.jpg,1958-01-01T00:00:00Z
Kepa Sarasola,unibertsitateko irakasle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Kepa%20Sarasola%20batzar%20nagusia%202018.jpg,1958-01-01T00:00:00Z
Mikel López Iturriaga,gastronomia-kritikari,gizonezkoa,Bilbo,,1967-01-01T00:00:00Z
Mikel López Iturriaga,kazetari,gizonezkoa,Bilbo,,1967-01-01T00:00:00Z
Mikel López Iturriaga,filologo,gizonezkoa,Bilbo,,1967-01-01T00:00:00Z
Iñaki Agirreazkuenaga Zigorraga,abokatu,gizonezkoa,Bilbo,,1957-01-01T00:00:00Z
Iñaki Agirreazkuenaga Zigorraga,legelari,gizonezkoa,Bilbo,,1957-01-01T00:00:00Z
Iñaki Agirreazkuenaga Zigorraga,unibertsitateko irakasle,gizonezkoa,Bilbo,,1957-01-01T00:00:00Z
Víctor Azcarreta Colau,mediku,gizonezkoa,Bilbo,,1857-01-01T00:00:00Z
Víctor Azcarreta Colau,urólogo,gizonezkoa,Bilbo,,1857-01-01T00:00:00Z
Norberto de la Mata,idazle,gizonezkoa,Bilbo,,1962-02-09T00:00:00Z
Norberto de la Mata,abokatu,gizonezkoa,Bilbo,,1962-02-09T00:00:00Z
Norberto de la Mata,legelari,gizonezkoa,Bilbo,,1962-02-09T00:00:00Z
Norberto de la Mata,dekano,gizonezkoa,Bilbo,,1962-02-09T00:00:00Z
Norberto de la Mata,cátedra universitaria,gizonezkoa,Bilbo,,1962-02-09T00:00:00Z
Norberto de la Mata,unibertsitateko irakasle,gizonezkoa,Bilbo,,1962-02-09T00:00:00Z
Norberto de la Mata,magistratu,gizonezkoa,Bilbo,,1962-02-09T00:00:00Z
Kosme Duñabeitia,argazkilari,gizonezkoa,Bilbo,,1819-09-27T00:00:00Z
Kosme Duñabeitia,margolari,gizonezkoa,Bilbo,,1819-09-27T00:00:00Z
Sara Lallana,epaile,emakumezkoa,Bilbo,,1969-01-01T00:00:00Z
Sara Lallana,idazle,emakumezkoa,Bilbo,,1969-01-01T00:00:00Z
Sara Lallana,abokatu,emakumezkoa,Bilbo,,1969-01-01T00:00:00Z
Sara Lallana,periodismo de opinión,emakumezkoa,Bilbo,,1969-01-01T00:00:00Z
Sara Lallana,legelari,emakumezkoa,Bilbo,,1969-01-01T00:00:00Z
Sara Lallana,unibertsitateko irakasle,emakumezkoa,Bilbo,,1969-01-01T00:00:00Z
Antonio Damborenea,politikari,gizonezkoa,Bilbo,,1960-01-01T00:00:00Z
Antonio Damborenea,politikari,gizonezkoa,Bilbo,,2000-01-01T00:00:00Z
Begoña Otalora,politikari,emakumezkoa,Bilbo,,1966-01-01T00:00:00Z
Agustín García Ureta,idazle,gizonezkoa,Bilbo,,1965-03-04T00:00:00Z
Agustín García Ureta,legelari,gizonezkoa,Bilbo,,1965-03-04T00:00:00Z
Agustín García Ureta,unibertsitateko irakasle,gizonezkoa,Bilbo,,1965-03-04T00:00:00Z
Xabier Arzoz,idazle,gizonezkoa,Bilbo,,1968-01-01T00:00:00Z
Xabier Arzoz,abokatu,gizonezkoa,Bilbo,,1968-01-01T00:00:00Z
Xabier Arzoz,legelari,gizonezkoa,Bilbo,,1968-01-01T00:00:00Z
Xabier Arzoz,unibertsitateko irakasle,gizonezkoa,Bilbo,,1968-01-01T00:00:00Z
Jose Manuel Castells,politikari,gizonezkoa,Bilbo,,1943-01-01T00:00:00Z
Jose Manuel Castells,legelari,gizonezkoa,Bilbo,,1943-01-01T00:00:00Z
Jose Manuel Castells,catedrático de universidad,gizonezkoa,Bilbo,,1943-01-01T00:00:00Z
Mikel Uraken,musikari,gizonezkoa,Bilbo,,1982-01-01T00:00:00Z
Jon Bienzobas,,gizonezkoa,Bilbo,,1969-11-10T00:00:00Z
Arantxa Echevarría,gidoilari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Foto-Arantxa-Echevarriaok-900x750.jpg,1968-01-01T00:00:00Z
Arantxa Echevarría,zinema zuzendari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Foto-Arantxa-Echevarriaok-900x750.jpg,1968-01-01T00:00:00Z
Arantxa Echevarría,zinema ekoizle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Foto-Arantxa-Echevarriaok-900x750.jpg,1968-01-01T00:00:00Z
Arturo Castilla Rodríguez,director de circo,gizonezkoa,Bilbo,,1916-10-22T00:00:00Z
Juan Gisasola,pilotari,gizonezkoa,Bilbo,,1890-07-05T00:00:00Z
Miguel Gisasola,pilotari,gizonezkoa,Bilbo,,1894-09-29T00:00:00Z
Rafael Gisasola,pilotari,gizonezkoa,Bilbo,,1895-10-23T00:00:00Z
Higinio Gisasola,pilotari,gizonezkoa,Bilbo,,1902-01-11T00:00:00Z
Maite Asensio Lozano,kazetari,emakumezkoa,Bilbo,,1983-01-01T00:00:00Z
Eleonora Maturana,moja,emakumezkoa,Bilbo,,1884-07-25T00:00:00Z
Carlos Diaz Arkotxa,armadako ofizial,gizonezkoa,Bilbo,,1932-08-16T00:00:00Z
María Begoña Gómez Fernández,,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Premios%20Goya%202018%20-%20Bego%C3%B1a%20G%C3%B3mez%20Fern%C3%A1ndez.jpg,
Borja Echevarría,kazetari,gizonezkoa,Bilbo,,1968-01-01T00:00:00Z
Aitor Córdoba,futbolari,gizonezkoa,Bilbo,,1995-05-21T00:00:00Z
Juan Ortiz Úrculo,fiskal,gizonezkoa,Bilbo,,1939-05-25T00:00:00Z
Ana Isabel Morales,idazle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Ana%20Morales%20%28cropped%29.jpg,1969-01-27T00:00:00Z
Ana Isabel Morales,itzultzaile,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Ana%20Morales%20%28cropped%29.jpg,1969-01-27T00:00:00Z
Ana Isabel Morales,interprete,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Ana%20Morales%20%28cropped%29.jpg,1969-01-27T00:00:00Z
Ramuncho,kanta-idazle,,Bilbo,,1901-08-01T00:00:00Z
Iñigo Elosegi,txirrindulari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Saint-Amand-les-Eaux%20-%20Paris-Roubaix%20juniors%2C%2010%20avril%202016%2C%20d%C3%A9part%20%28B035%29.JPG,1998-03-06T00:00:00Z
Alberto Lopez-Jauregizar,politikari,gizonezkoa,Bilbo,,1939-07-04T00:00:00Z
Alazne Gomez,futbolari,emakumezkoa,Bilbo,,1993-10-19T00:00:00Z
Andrea Sierra,futbolari,emakumezkoa,Bilbo,,1998-05-15T00:00:00Z
Jone Guarrotxena,futbolari,emakumezkoa,Bilbo,,1993-09-03T00:00:00Z
Maitena Monroy,fisioterapeuta,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Maitena%20Monroy.jpg,1972-01-01T00:00:00Z
Nerea Mazo,aktore,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Nerea%20Mazo.jpg,1998-10-20T00:00:00Z
Nerea Mazo,abeslari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Nerea%20Mazo.jpg,1998-10-20T00:00:00Z
Gorka Villar,abokatu,gizonezkoa,Bilbo,,1975-09-21T00:00:00Z
Gorka Villar,enpresaburu,gizonezkoa,Bilbo,,1975-09-21T00:00:00Z
Gorka Villar,funcionario deportivo,gizonezkoa,Bilbo,,1975-09-21T00:00:00Z
Alexis de Sarachaga,editore,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Baron%20Alexis%20de%20Sarachaga%20%281840-1918%29.jpg,1840-11-08T00:00:00Z
Jon D. Domínguez,argazki-zuzendari,gizonezkoa,Bilbo,,2000-01-01T00:00:00Z
Ziortza Villa,fisioterapeuta,emakumezkoa,Bilbo,,1983-06-15T00:00:00Z
Ziortza Villa,txirrindulari,emakumezkoa,Bilbo,,1983-06-15T00:00:00Z
Joaquín Trincado,zinema zuzendari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Trincado.jpg,1961-11-20T00:00:00Z
Joaquín Trincado,zinema ekoizle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Trincado.jpg,1961-11-20T00:00:00Z
Q41795784,erizain,emakumezkoa,Bilbo,,1877-08-07T00:00:00Z
Ander Garcia,musikari,gizonezkoa,Bilbo,,2000-01-01T00:00:00Z
Jabier Salutregi,kazetari,gizonezkoa,Bilbo,,1950-10-10T00:00:00Z
Igor Legarreta,gidoilari,gizonezkoa,Bilbo,,1973-01-01T00:00:00Z
Igor Legarreta,zinema zuzendari,gizonezkoa,Bilbo,,1973-01-01T00:00:00Z
Koldo Olabarri,aktore,gizonezkoa,Bilbo,,1992-11-19T00:00:00Z
Esther Velasco,aktore,emakumezkoa,Bilbo,,1959-07-06T00:00:00Z
Sergio Manuel,saskibaloi-epaile,gizonezkoa,Bilbo,,1987-06-26T00:00:00Z
Alberto Santana Ezkerra,telebista aurkezle,gizonezkoa,Bilbo,,1960-01-01T00:00:00Z
Alberto Santana Ezkerra,unibertsitateko irakasle,gizonezkoa,Bilbo,,1960-01-01T00:00:00Z
Enara López,txirrindulari,emakumezkoa,Bilbo,,1997-07-03T00:00:00Z
Angel Agirretxe,mediku,gizonezkoa,Bilbo,,1905-09-20T00:00:00Z
Angel Agirretxe,politikari,gizonezkoa,Bilbo,,1905-09-20T00:00:00Z
Iñigo Muñoz Cuevas,futbolari,gizonezkoa,Bilbo,,1996-12-16T00:00:00Z
Bego Montorio,itzultzaile,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Bego%20Montorio.jpg,1959-01-01T00:00:00Z
Bego Montorio,interprete,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Bego%20Montorio.jpg,1959-01-01T00:00:00Z
Ricardo Irezabal Goti,enpresaburu,gizonezkoa,Bilbo,,1882-01-01T00:00:00Z
Alejandro de la Sota Aburto,kazetari,gizonezkoa,Bilbo,,1891-05-11T00:00:00Z
Alejandro de la Sota Aburto,saiakeragile,gizonezkoa,Bilbo,,1891-05-11T00:00:00Z
Leyre Berrocal,aktore,emakumezkoa,Bilbo,,1973-11-14T00:00:00Z
Gorka Vázquez,diseinatzaile grafiko,gizonezkoa,Bilbo,,1975-06-14T00:00:00Z
Gorka Vázquez,zinema zuzendari,gizonezkoa,Bilbo,,1975-06-14T00:00:00Z
Jose Morales,itzultzaile,gizonezkoa,Bilbo,,1960-01-01T00:00:00Z
Antonio Sacristán,saskibaloi-epaile,gizonezkoa,Bilbo,,1969-09-06T00:00:00Z
Lydia Zapata,unibertsitateko irakasle,emakumezkoa,Bilbo,,1965-06-20T00:00:00Z
Lydia Zapata,ikertzaile,emakumezkoa,Bilbo,,1965-06-20T00:00:00Z
Lydia Zapata,arkeologo,emakumezkoa,Bilbo,,1965-06-20T00:00:00Z
Lydia Zapata,arkeobotanikari,emakumezkoa,Bilbo,,1965-06-20T00:00:00Z
Guillermo Altair,aktore,gizonezkoa,Bilbo,,1982-01-01T00:00:00Z
Mila Hernando,diplomazialari,emakumezkoa,Bilbo,,1957-01-12T00:00:00Z
Daniel Irezabal,armadako ofizial,gizonezkoa,Bilbo,,1879-01-01T00:00:00Z
Eduardo Vallejo de Olejua,politikari,gizonezkoa,Bilbo,,1936-05-21T00:00:00Z
Gabriel Benito Orbegozo,arkitekto,gizonezkoa,Bilbo,,1770-01-12T00:00:00Z
Gabriel Benito Orbegozo,politikari,gizonezkoa,Bilbo,,1770-01-12T00:00:00Z
Diego Basterra,arkitekto,gizonezkoa,Bilbo,,1883-10-20T00:00:00Z
Alfonso Merry del Val y de Alzola,diplomazialari,gizonezkoa,Bilbo,,1903-07-24T00:00:00Z
Begoña Beristain,kazetari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Bego%C3%B1a%20Beristain.png,1967-09-26T00:00:00Z
Adolfo Careaga Fontecha,abokatu,gizonezkoa,Bilbo,,1921-01-08T00:00:00Z
Adolfo Careaga Fontecha,politikari,gizonezkoa,Bilbo,,1921-01-08T00:00:00Z
Adolfo Careaga Fontecha,industrialari,gizonezkoa,Bilbo,,1921-01-08T00:00:00Z
Nieves Barragán Mohacho,,emakumezkoa,Bilbo,,
Joseba Mirena de Zubía Atxaerandio,politikari,gizonezkoa,Bilbo,,1950-02-19T00:00:00Z
Eugenio Beitia,apaiz katoliko,gizonezkoa,Bilbo,,1902-07-13T00:00:00Z
Ricardo Ansotegui Aranguren,politikari,gizonezkoa,Bilbo,,1946-02-03T00:00:00Z
Ricardo Ansotegui Aranguren,aktuario,gizonezkoa,Bilbo,,1946-02-03T00:00:00Z
Rafael Carriegas Robledo,politikari,gizonezkoa,Bilbo,,1964-09-21T00:00:00Z
Rafael Carriegas Robledo,bankari,gizonezkoa,Bilbo,,1964-09-21T00:00:00Z
Sabino Antonio Micón,zinemalaria,gizonezkoa,Bilbo,,1890-01-01T00:00:00Z
Sabino Antonio Micón,zinema zuzendari,gizonezkoa,Bilbo,,1890-01-01T00:00:00Z
Jon Zabalía Lezamiz,politikari,gizonezkoa,Bilbo,,1942-01-01T00:00:00Z
Jon Zabalía Lezamiz,merkataritza-peritu,gizonezkoa,Bilbo,,1942-01-01T00:00:00Z
Óscar Seco Revilla,abokatu,gizonezkoa,Bilbo,,1964-10-16T00:00:00Z
Óscar Seco Revilla,politikari,gizonezkoa,Bilbo,,1964-10-16T00:00:00Z
Elena Ódena,politikari,emakumezkoa,Bilbo,,1930-01-01T00:00:00Z
Miren Arzalluz,arte-historialari,emakumezkoa,Bilbo,,1978-01-01T00:00:00Z
Miren Arzalluz,moda historialaria,emakumezkoa,Bilbo,,1978-01-01T00:00:00Z
Inmaculada Delgado Jara,unibertsitateko irakasle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Inmaculada%20Delgado%20Jara.jpg,1967-01-01T00:00:00Z
Esti Vivanco,idazle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Esti%20Vivanco.jpg,1989-01-01T00:00:00Z
Esti Vivanco,hizkuntza irakasle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Esti%20Vivanco.jpg,1989-01-01T00:00:00Z
Fernando Chueca Aguinaga,politikari,gizonezkoa,Bilbo,,1952-10-23T00:00:00Z
Olatz Gorrotxategi,aktore,emakumezkoa,Bilbo,,1982-01-01T00:00:00Z
Olatz Gorrotxategi,antzerkigile,emakumezkoa,Bilbo,,1982-01-01T00:00:00Z
Olatz Gorrotxategi,antzerki zuzendari,emakumezkoa,Bilbo,,1982-01-01T00:00:00Z
Amelia Barquin,unibertsitateko irakasle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Amelia%20Barquin%20irakaslea%202016%20%28cropped%29.jpg,1965-01-01T00:00:00Z
José María Castellanos Ledo,futbolari,gizonezkoa,Bilbo,,1909-01-01T00:00:00Z
José María Castellanos Ledo,futbolari,gizonezkoa,Bilbo,,1909-04-08T00:00:00Z
Rafael Fontán,arkitekto,gizonezkoa,Bilbo,,1898-01-18T00:00:00Z
Prudencio Lapaza de Mariartu,,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Prudencio%20Lapaza.png,1855-04-28T00:00:00Z
José María Urkijo Ibarra,abokatu,gizonezkoa,Bilbo,,1872-05-05T00:00:00Z
José María Urkijo Ibarra,politikari,gizonezkoa,Bilbo,,1872-05-05T00:00:00Z
José María Urkijo Ibarra,kazetari,gizonezkoa,Bilbo,,1872-05-05T00:00:00Z
Pedro Eguillor,abokatu,gizonezkoa,Bilbo,,1877-01-01T00:00:00Z
Pedro Eguillor,intelektual,gizonezkoa,Bilbo,,1877-01-01T00:00:00Z
Bianca Lavin De Casas,mezzosoprano,emakumezkoa,Bilbo,,1875-01-01T00:00:00Z
Pedro Pascual Uhagón Olea,enpresaburu,gizonezkoa,Bilbo,,1786-07-13T00:00:00Z
Pedro Pascual Uhagón Olea,politikari,gizonezkoa,Bilbo,,1786-07-13T00:00:00Z
Gabriel María Ybarra de la Revilla,abokatu,gizonezkoa,Bilbo,,1877-04-05T00:00:00Z
Gabriel María Ybarra de la Revilla,enpresaburu,gizonezkoa,Bilbo,,1877-04-05T00:00:00Z
Gabriel María Ybarra de la Revilla,politikari,gizonezkoa,Bilbo,,1877-04-05T00:00:00Z
Amaia Miranda,musikari,emakumezkoa,Bilbo,,1993-11-22T00:00:00Z
Iñigo Iturrate Ibarra,politikari,gizonezkoa,Bilbo,,1963-01-20T00:00:00Z
Jose Luis Campuzano,artista,gizonezkoa,Bilbo,,1918-10-07T00:00:00Z
Jose Luis Campuzano,ilustratzaile,gizonezkoa,Bilbo,,1918-10-07T00:00:00Z
Jose Luis Campuzano,artista gráfico,gizonezkoa,Bilbo,,1918-10-07T00:00:00Z
Ainhoa Güemes Moreno,kazetari,emakumezkoa,Bilbo,,1976-01-08T00:00:00Z
Aniceto Alonso,doitzaile,gizonezkoa,Bilbo,,
Leticia Canales,surflari,emakumezkoa,Bilbo,,1995-03-02T00:00:00Z
Joseba Segura,ekonomialari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Segura%20Etxezarraga.jpg,1958-05-10T00:00:00Z
Joseba Segura,psikologo,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Segura%20Etxezarraga.jpg,1958-05-10T00:00:00Z
Joseba Segura,apaiz katoliko,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Segura%20Etxezarraga.jpg,1958-05-10T00:00:00Z
Joseba Segura,apezpiku katoliko,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Segura%20Etxezarraga.jpg,1958-05-10T00:00:00Z
Joseba Segura,teologo,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Segura%20Etxezarraga.jpg,1958-05-10T00:00:00Z
Juana Aranguren Rica,abokatu,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Juana%20Aranguren%20Rica.jpg,1952-01-01T00:00:00Z
Irantzu Gallastegui Sodupe,terrorista,emakumezkoa,Bilbo,,1973-02-10T00:00:00Z
Felipe Martínez Rico,,gizonezkoa,Bilbo,,1975-03-27T00:00:00Z
Ana de Vicente,artista,emakumezkoa,Bilbo,,1965-01-27T00:00:00Z
Luis Ortiz Alfau,aktibista,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20Ortiz%20Alfau.jpg,1916-10-13T00:00:00Z
Nekane Murga,politikari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Nekane%20Murga.jpg,1963-01-01T00:00:00Z
Nekane Murga,unibertsitateko irakasle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Nekane%20Murga.jpg,1963-01-01T00:00:00Z
Nekane Murga,kardiologo,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Nekane%20Murga.jpg,1963-01-01T00:00:00Z
Ramón Sierra Bustamante,idazle,gizonezkoa,Bilbo,,1898-05-27T00:00:00Z
Ramón Sierra Bustamante,abokatu,gizonezkoa,Bilbo,,1898-05-27T00:00:00Z
Ramón Sierra Bustamante,politikari,gizonezkoa,Bilbo,,1898-05-27T00:00:00Z
Ramón Sierra Bustamante,kazetari,gizonezkoa,Bilbo,,1898-05-27T00:00:00Z
Alazne Rivero,komikigile,emakumezkoa,Bilbo,,1958-03-22T00:00:00Z
Alazne Rivero,marrazkilari,emakumezkoa,Bilbo,,1958-03-22T00:00:00Z
Jose A. Pérez Ledo,gidoilari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20A.%20P%C3%A9rez%20Ledo.jpg,1979-01-01T00:00:00Z
Jose A. Pérez Ledo,idazle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20A.%20P%C3%A9rez%20Ledo.jpg,1979-01-01T00:00:00Z
Jose A. Pérez Ledo,umorista,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20A.%20P%C3%A9rez%20Ledo.jpg,1979-01-01T00:00:00Z
Germán Etxebarria,,gizonezkoa,Bilbo,,1896-01-01T00:00:00Z
José Luis Duque,futbolari,gizonezkoa,Bilbo,,1918-01-01T00:00:00Z
Luis Iceta,futbol entrenatzaile,gizonezkoa,Bilbo,,1890-08-21T00:00:00Z
Cecilio Ibarreche,,gizonezkoa,Bilbo,,1892-01-01T00:00:00Z
Ángel Careaga Ruiz,futbolari,gizonezkoa,Bilbo,,1913-01-01T00:00:00Z
Imanol Viar,futbolari,gizonezkoa,Bilbo,,1921-06-19T00:00:00Z
Luis Hurtado,,gizonezkoa,Bilbo,,1950-01-01T00:00:00Z
Severino Zuazo,,gizonezkoa,Bilbo,,1850-01-01T00:00:00Z
Naima El Bani,geologo,emakumezkoa,Bilbo,,1993-01-01T00:00:00Z
Roberto Emparan Garcia de Salazar,fisikari teoriko,gizonezkoa,Bilbo,,1967-01-01T00:00:00Z
Querubín Nessi,litografo,gizonezkoa,Bilbo,,1818-09-25T00:00:00Z
Santiago Yaniz Aramendia,argazkilari,gizonezkoa,Bilbo,,1957-01-01T00:00:00Z
Santiago Yaniz Aramendia,kazetari,gizonezkoa,Bilbo,,1957-01-01T00:00:00Z
Javier Balderas,abokatu,gizonezkoa,Bilbo,,1963-04-06T00:00:00Z
Gaizka Larrazabal,futbolari,gizonezkoa,Bilbo,,1997-12-17T00:00:00Z
Vera Alonso,aktore,emakume transgenero,Bilbo,,2001-08-09T00:00:00Z
Pedro Marcos Bilbao,Itsastar,gizonezkoa,Bilbo,,
Pedro Marcos Bilbao,kazetari,gizonezkoa,Bilbo,,
Iñigo Lejarza,kazetari,gizonezkoa,Bilbo,,
